"Campagna","Codice stazione","Codice aziendale","Reg","Prov","Stazione","Cod Istat","Comune","Linea fisica","Saliti24H","Saliti7-9","Discesi7-9","Corse24H","Corse7-9","Saliti_S","Saliti_R","Saliti_RE","Corse_S","Corse_R","Corse_RE","Tipo giorno","Anno","Calendario","Location","POINT_X","POINT_Y"
"c2025Novembre","135","S01404","LO","SO","VERCEIA","14075","Verceia","CHIAVENNA-COLICO","10","10","0","29","3","0","10","0","0","29","0","Sabato","2025","Invernale","POINT (9.458448611 46.202905061)","9.458448611","46.202905061"
"c2024Luglio","202","S01523","LO","LC","VERCURAGO S.GIROLAMO","97086","Vercurago","TIRANO-MILANO Mz-Lc","20","10","10","13","4","0","20","0","0","13","0","Feriale","2024","Estivo","POINT (9.422384671 45.81219368)","9.422384671","4.581219368"
"c2024Luglio","202","S01523","LO","LC","VERCURAGO S.GIROLAMO","97086","Vercurago","TIRANO-MILANO Mz-Lc","20","10","10","13","4","0","20","0","0","13","0","Festivo","2024","Estivo","POINT (9.422384671 45.81219368)","9.422384671","4.581219368"
"c2024Luglio","202","S01523","LO","LC","VERCURAGO S.GIROLAMO","97086","Vercurago","TIRANO-MILANO Mz-Lc","20","10","10","13","4","0","20","0","0","13","0","Sabato","2024","Estivo","POINT (9.422384671 45.81219368)","9.422384671","4.581219368"
"c2024Maggio","202","S01523","LO","LC","VERCURAGO S.GIROLAMO","97086","Vercurago","TIRANO-MILANO Mz-Lc","30","10","10","13","4","0","30","0","0","13","0","Feriale","2024","Invernale","POINT (9.422384671 45.81219368)","9.422384671","4.581219368"
"c2024Maggio","202","S01523","LO","LC","VERCURAGO S.GIROLAMO","97086","Vercurago","TIRANO-MILANO Mz-Lc","20","10","10","13","4","0","20","0","0","13","0","Festivo","2024","Invernale","POINT (9.422384671 45.81219368)","9.422384671","4.581219368"
"c2024Maggio","202","S01523","LO","LC","VERCURAGO S.GIROLAMO","97086","Vercurago","TIRANO-MILANO Mz-Lc","20","10","10","13","4","0","20","0","0","13","0","Sabato","2024","Invernale","POINT (9.422384671 45.81219368)","9.422384671","4.581219368"
"c2024Novembre","202","S01523","LO","LC","VERCURAGO S.GIROLAMO","97086","Vercurago","TIRANO-MILANO Mz-Lc","20","10","10","13","4","0","20","0","0","13","0","Feriale","2024","Invernale","POINT (9.422384671 45.81219368)","9.422384671","4.581219368"
"c2024Novembre","202","S01523","LO","LC","VERCURAGO S.GIROLAMO","97086","Vercurago","TIRANO-MILANO Mz-Lc","10","10","10","13","4","0","10","0","0","13","0","Festivo","2024","Invernale","POINT (9.422384671 45.81219368)","9.422384671","4.581219368"
"c2024Novembre","202","S01523","LO","LC","VERCURAGO S.GIROLAMO","97086","Vercurago","TIRANO-MILANO Mz-Lc","20","10","10","13","4","0","20","0","0","13","0","Sabato","2024","Invernale","POINT (9.422384671 45.81219368)","9.422384671","4.581219368"
"c2025Luglio","202","S01523","LO","LC","VERCURAGO S.GIROLAMO","97086","Vercurago","TIRANO-MILANO Mz-Lc","30","10","10","13","4","0","30","0","0","13","0","Feriale","2025","Estivo","POINT (9.422384671 45.81219368)","9.422384671","4.581219368"
"c2025Luglio","202","S01523","LO","LC","VERCURAGO S.GIROLAMO","97086","Vercurago","TIRANO-MILANO Mz-Lc","20","10","10","13","4","0","20","0","0","13","0","Festivo","2025","Estivo","POINT (9.422384671 45.81219368)","9.422384671","4.581219368"
"c2025Luglio","202","S01523","LO","LC","VERCURAGO S.GIROLAMO","97086","Vercurago","TIRANO-MILANO Mz-Lc","30","10","10","13","4","0","30","0","0","13","0","Sabato","2025","Estivo","POINT (9.422384671 45.81219368)","9.422384671","4.581219368"
"c2025Maggio","202","S01523","LO","LC","VERCURAGO S.GIROLAMO","97086","Vercurago","TIRANO-MILANO Mz-Lc","30","20","10","13","4","0","30","0","0","13","0","Feriale","2025","Invernale","POINT (9.422384671 45.81219368)","9.422384671","4.581219368"
"c2025Maggio","202","S01523","LO","LC","VERCURAGO S.GIROLAMO","97086","Vercurago","TIRANO-MILANO Mz-Lc","10","10","10","13","4","0","10","0","0","13","0","Festivo","2025","Invernale","POINT (9.422384671 45.81219368)","9.422384671","4.581219368"
"c2025Maggio","202","S01523","LO","LC","VERCURAGO S.GIROLAMO","97086","Vercurago","TIRANO-MILANO Mz-Lc","20","10","10","13","4","0","20","0","0","13","0","Sabato","2025","Invernale","POINT (9.422384671 45.81219368)","9.422384671","4.581219368"
"c2025Novembre","202","S01523","LO","LC","VERCURAGO S.GIROLAMO","97086","Vercurago","TIRANO-MILANO Mz-Lc","20","10","10","13","4","0","20","0","0","13","0","Feriale","2025","Invernale","POINT (9.422384671 45.81219368)","9.422384671","4.581219368"
"c2025Novembre","202","S01523","LO","LC","VERCURAGO S.GIROLAMO","97086","Vercurago","TIRANO-MILANO Mz-Lc","10","10","10","13","4","0","10","0","0","13","0","Festivo","2025","Invernale","POINT (9.422384671 45.81219368)","9.422384671","4.581219368"
"c2025Novembre","202","S01523","LO","LC","VERCURAGO S.GIROLAMO","97086","Vercurago","TIRANO-MILANO Mz-Lc","20","10","10","13","4","0","20","0","0","13","0","Sabato","2025","Invernale","POINT (9.422384671 45.81219368)","9.422384671","4.581219368"
"c2024Luglio","217","S01600","LO","BG","VERDELLO DALMINE","16233","Verdello","BERGAMO-CREMONA","2.270","680","210","90","13","0","610","1.670","0","35","55","Feriale","2024","Estivo","POINT (9.61982632 45.605792605)","0.961982632","45.6057926"
"c2024Luglio","217","S01600","LO","BG","VERDELLO DALMINE","16233","Verdello","BERGAMO-CREMONA","1.060","120","50","69","8","0","360","710","0","32","37","Festivo","2024","Estivo","POINT (9.61982632 45.605792605)","0.961982632","45.605792605"
"c2024Luglio","217","S01600","LO","BG","VERDELLO DALMINE","16233","Verdello","BERGAMO-CREMONA","1.520","200","130","70","8","0","570","960","0","32","38","Sabato","2024","Estivo","POINT (9.61982632 45.605792605)","0.961982632","45.605792605"
"c2024Maggio","217","S01600","LO","BG","VERDELLO DALMINE","16233","Verdello","BERGAMO-CREMONA","2.830","1.170","240","90","13","0","840","2.000","0","35","55","Feriale","2024","Invernale","POINT (9.61982632 45.605792605)","0.961982632","45.605792605"
"c2024Maggio","217","S01600","LO","BG","VERDELLO DALMINE","16233","Verdello","BERGAMO-CREMONA","1.270","160","90","69","8","0","440","830","0","32","37","Festivo","2024","Invernale","POINT (9.61982632 45.605792605)","0.961982632","45.605792605"
"c2024Maggio","217","S01600","LO","BG","VERDELLO DALMINE","16233","Verdello","BERGAMO-CREMONA","1.850","390","120","70","8","0","740","1.110","0","32","38","Sabato","2024","Invernale","POINT (9.61982632 45.605792605)","0.961982632","45.6057926"
"c2024Novembre","217","S01600","LO","BG","VERDELLO DALMINE","16233","Verdello","BERGAMO-CREMONA","3.160","1.380","260","91","13","0","860","2.310","0","35","56","Feriale","2024","Invernale","POINT (9.61982632 45.605792605)","0.961982632","45.605792605"
"c2024Novembre","217","S01600","LO","BG","VERDELLO DALMINE","16233","Verdello","BERGAMO-CREMONA","1.100","140","60","67","8","0","350","750","0","30","37","Festivo","2024","Invernale","POINT (9.61982632 45.605792605)","0.961982632","45.605792605"
"c2024Novembre","217","S01600","LO","BG","VERDELLO DALMINE","16233","Verdello","BERGAMO-CREMONA","1.930","370","120","70","8","0","770","1.170","0","32","38","Sabato","2024","Invernale","POINT (9.61982632 45.605792605)","0.961982632","45.605792605"
"c2025Luglio","217","S01600","LO","BG","VERDELLO DALMINE","16233","Verdello","BERGAMO-CREMONA","2.590","630","270","90","13","0","760","1.830","0","35","55","Feriale","2025","Estivo","POINT (9.61982632 45.605792605)","0.961982632","45.605792605"
"c2025Luglio","217","S01600","LO","BG","VERDELLO DALMINE","16233","Verdello","BERGAMO-CREMONA","1.220","130","90","67","8","0","460","770","0","31","36","Festivo","2025","Estivo","POINT (9.61982632 45.605792605)","0.961982632","45.6057926"
"c2025Luglio","217","S01600","LO","BG","VERDELLO DALMINE","16233","Verdello","BERGAMO-CREMONA","1.540","250","200","67","8","0","560","990","0","29","38","Sabato","2025","Estivo","POINT (9.61982632 45.605792605)","0.961982632","45.605792605"
"c2025Maggio","217","S01600","LO","BG","VERDELLO DALMINE","16233","Verdello","BERGAMO-CREMONA","2.900","1.080","220","90","13","0","750","2.150","0","35","55","Feriale","2025","Invernale","POINT (9.61982632 45.605792605)","0.961982632","45.605792605"
"c2025Maggio","217","S01600","LO","BG","VERDELLO DALMINE","16233","Verdello","BERGAMO-CREMONA","1.150","140","50","65","7","0","410","750","0","29","36","Festivo","2025","Invernale","POINT (9.61982632 45.605792605)","0.961982632","45.605792605"
"c2025Maggio","217","S01600","LO","BG","VERDELLO DALMINE","16233","Verdello","BERGAMO-CREMONA","1.940","410","110","67","8","0","740","1.200","0","30","37","Sabato","2025","Invernale","POINT (9.61982632 45.605792605)","0.961982632","45.605792605"
"c2025Novembre","217","S01600","LO","BG","VERDELLO DALMINE","16233","Verdello","BERGAMO-CREMONA","2.980","1.320","270","90","13","0","850","2.140","0","35","55","Feriale","2025","Invernale","POINT (9.61982632 45.605792605)","0.961982632","45.6057926"
"c2025Novembre","217","S01600","LO","BG","VERDELLO DALMINE","16233","Verdello","BERGAMO-CREMONA","1.270","140","60","70","8","0","480","800","0","32","38","Festivo","2025","Invernale","POINT (9.61982632 45.605792605)","0.961982632","45.605792605"
"c2025Novembre","217","S01600","LO","BG","VERDELLO DALMINE","16233","Verdello","BERGAMO-CREMONA","1.740","400","120","69","8","0","740","1.010","0","31","38","Sabato","2025","Invernale","POINT (9.61982632 45.605792605)","0.961982632","45.605792605"
"c2024Luglio","74","S01027","LO","VA","VERGIATE","12138","Vergiate","DOMODOSSOLA-MILANO","200","50","30","18","2","0","200","0","0","18","0","Feriale","2024","Estivo","POINT (8.693230518 45.717200688)","8.693230518","45.717200688"
"c2024Luglio","74","S01027","LO","VA","VERGIATE","12138","Vergiate","DOMODOSSOLA-MILANO","20","0","0","5","1","0","20","0","0","5","0","Festivo","2024","Estivo","POINT (8.693230518 45.717200688)","8.693230518","45.717200688"
"c2024Luglio","74","S01027","LO","VA","VERGIATE","12138","Vergiate","DOMODOSSOLA-MILANO","140","20","20","20","2","0","140","0","0","20","0","Sabato","2024","Estivo","POINT (8.693230518 45.717200688)","8.693230518","45.71720069"
"c2024Maggio","74","S01027","LO","VA","VERGIATE","12138","Vergiate","DOMODOSSOLA-MILANO","340","130","60","30","6","0","340","0","0","30","0","Feriale","2024","Invernale","POINT (8.693230518 45.717200688)","8.693230518","45.717200688"
"c2024Maggio","74","S01027","LO","VA","VERGIATE","12138","Vergiate","DOMODOSSOLA-MILANO","100","10","10","15","3","0","100","0","0","15","0","Festivo","2024","Invernale","POINT (8.693230518 45.717200688)","8.693230518","45.717200688"
"c2024Maggio","74","S01027","LO","VA","VERGIATE","12138","Vergiate","DOMODOSSOLA-MILANO","190","20","30","28","6","0","190","0","0","28","0","Sabato","2024","Invernale","POINT (8.693230518 45.717200688)","8.693230518","45.717200688"
"c2024Novembre","74","S01027","LO","VA","VERGIATE","12138","Vergiate","DOMODOSSOLA-MILANO","390","180","70","30","6","0","390","0","0","30","0","Feriale","2024","Invernale","POINT (8.693230518 45.717200688)","8.693230518","45.717200688"
"c2024Novembre","74","S01027","LO","VA","VERGIATE","12138","Vergiate","DOMODOSSOLA-MILANO","110","10","10","15","3","0","110","0","0","15","0","Festivo","2024","Invernale","POINT (8.693230518 45.717200688)","8.693230518","45.71720069"
"c2024Novembre","74","S01027","LO","VA","VERGIATE","12138","Vergiate","DOMODOSSOLA-MILANO","200","30","30","28","6","0","200","0","0","28","0","Sabato","2024","Invernale","POINT (8.693230518 45.717200688)","8.693230518","45.717200688"
"c2025Luglio","74","S01027","LO","VA","VERGIATE","12138","Vergiate","DOMODOSSOLA-MILANO","380","100","60","35","5","0","380","0","0","35","0","Feriale","2025","Estivo","POINT (8.693230518 45.717200688)","8.693230518","45.717200688"
"c2025Luglio","74","S01027","LO","VA","VERGIATE","12138","Vergiate","DOMODOSSOLA-MILANO","150","10","10","26","2","0","150","0","0","26","0","Festivo","2025","Estivo","POINT (8.693230518 45.717200688)","8.693230518","45.717200688"
"c2025Luglio","74","S01027","LO","VA","VERGIATE","12138","Vergiate","DOMODOSSOLA-MILANO","250","40","50","34","6","0","250","0","0","34","0","Sabato","2025","Estivo","POINT (8.693230518 45.717200688)","8.693230518","45.717200688"
"c2025Maggio","74","S01027","LO","VA","VERGIATE","12138","Vergiate","DOMODOSSOLA-MILANO","530","130","60","35","5","0","530","0","0","35","0","Feriale","2025","Invernale","POINT (8.693230518 45.717200688)","8.693230518","45.71720069"
"c2025Maggio","74","S01027","LO","VA","VERGIATE","12138","Vergiate","DOMODOSSOLA-MILANO","110","30","30","15","2","0","110","0","0","15","0","Festivo","2025","Invernale","POINT (8.693230518 45.717200688)","8.693230518","45.717200688"
"c2025Maggio","74","S01027","LO","VA","VERGIATE","12138","Vergiate","DOMODOSSOLA-MILANO","280","50","40","31","5","0","280","0","0","31","0","Sabato","2025","Invernale","POINT (8.693230518 45.717200688)","8.693230518","45.717200688"
"c2025Novembre","74","S01027","LO","VA","VERGIATE","12138","Vergiate","DOMODOSSOLA-MILANO","440","140","70","35","5","0","440","0","0","35","0","Feriale","2025","Invernale","POINT (8.693230518 45.717200688)","8.693230518","45.717200688"
"c2025Novembre","74","S01027","LO","VA","VERGIATE","12138","Vergiate","DOMODOSSOLA-MILANO","220","20","30","27","2","0","220","0","0","27","0","Festivo","2025","Invernale","POINT (8.693230518 45.717200688)","8.693230518","45.717200688"
"c2025Novembre","74","S01027","LO","VA","VERGIATE","12138","Vergiate","DOMODOSSOLA-MILANO","280","60","40","35","5","0","280","0","0","35","0","Sabato","2025","Invernale","POINT (8.693230518 45.717200688)","8.693230518","45.71720069"
"c2024Luglio","297","S01903","LO","BS","VEROLANUOVA","17195","Verolanuova","BRESCIA-CREMONA","200","50","30","33","4","0","200","0","0","33","0","Feriale","2024","Estivo","POINT (10.083906145 45.325064899)","10.083906145","45.325064899"
"c2024Luglio","297","S01903","LO","BS","VEROLANUOVA","17195","Verolanuova","BRESCIA-CREMONA","90","20","20","19","2","0","90","0","0","19","0","Festivo","2024","Estivo","POINT (10.083906145 45.325064899)","10.083906145","45.325064899"
"c2024Luglio","297","S01903","LO","BS","VEROLANUOVA","17195","Verolanuova","BRESCIA-CREMONA","150","30","10","33","4","0","150","0","0","33","0","Sabato","2024","Estivo","POINT (10.083906145 45.325064899)","10.083906145","45.325064899"
"c2024Maggio","297","S01903","LO","BS","VEROLANUOVA","17195","Verolanuova","BRESCIA-CREMONA","360","140","50","33","4","0","360","0","0","33","0","Feriale","2024","Invernale","POINT (10.083906145 45.325064899)","10.083906145","45.325064899"
"c2024Maggio","297","S01903","LO","BS","VEROLANUOVA","17195","Verolanuova","BRESCIA-CREMONA","100","20","10","18","1","0","100","0","0","18","0","Festivo","2024","Invernale","POINT (10.083906145 45.325064899)","10.08390615","45.3250649"
"c2024Maggio","297","S01903","LO","BS","VEROLANUOVA","17195","Verolanuova","BRESCIA-CREMONA","230","60","20","32","3","0","230","0","0","32","0","Sabato","2024","Invernale","POINT (10.083906145 45.325064899)","10.083906145","45.325064899"
"c2024Novembre","297","S01903","LO","BS","VEROLANUOVA","17195","Verolanuova","BRESCIA-CREMONA","420","150","80","33","4","0","420","0","0","33","0","Feriale","2024","Invernale","POINT (10.083906145 45.325064899)","10.083906145","45.325064899"
"c2024Novembre","297","S01903","LO","BS","VEROLANUOVA","17195","Verolanuova","BRESCIA-CREMONA","120","30","10","19","2","0","120","0","0","19","0","Festivo","2024","Invernale","POINT (10.083906145 45.325064899)","10.083906145","45.325064899"
"c2024Novembre","297","S01903","LO","BS","VEROLANUOVA","17195","Verolanuova","BRESCIA-CREMONA","250","70","30","33","4","0","250","0","0","33","0","Sabato","2024","Invernale","POINT (10.083906145 45.325064899)","10.083906145","45.325064899"
